Uniprot ID	Length
O75077	832
O94952	628
O94985	981
P04808	185
P08238	724
P09496	248
P09758	323
P0DPF3	1111
P11684	91
P13645	584
P16144	1822
P17020	682
P17707	334
P19256	250
P22732	501
P34820	402
P37275	1124
P40238	635
P41146	370
P46779	137
P49221	684
P54098	1239
P63096	354
P78411	483
Q02388	2944
Q06547	395
Q13021	153
Q13564	534
Q14160	1655
Q16585	318
Q2KHR3	1735
Q53SZ7	412
Q5M8T2	416
Q5T2D2	321
Q5T6X5	926
Q5TA76	89
Q5TDH0	399
Q5VV17	481
Q5VVQ6	348
Q5XKP0	118
Q641Q2	1341
Q658P3	488
Q6B8I1	188
Q6GTX8	287
Q6UXB1	125
Q6UXQ8	127
Q6YFQ2	88
Q6ZQT7	251
Q6ZR62	310
Q6ZS52	159
Q6ZVD8	1323
Q6ZW76	656
Q7RTY0	426
Q7Z2Q7	622
Q7Z5A8	133
Q86VQ6	643
Q8IVV7	300
Q8IX95	158
Q8N3J5	372
Q8N3S3	785
Q8N5S3	287
Q8N9W7	124
Q8NBZ7	420
Q8NEE0	82
Q8NG11	270
Q8NHV1	300
Q8TC12	318
Q8WVX3	66
Q8WWW8	586
Q92541	710
Q93083	61
Q96JM7	780
Q96L93	1317
Q96LB8	373
Q96QP1	1244
Q99426	244
Q99466	2003
Q99572	595
Q99983	421
Q9BS16	269
Q9BTU6	479
Q9NS82	523
Q9NV58	838
Q9NWV8	329
Q9NY30	223
Q9P0T7	183
Q9P298	99
Q9P2A4	366
Q9UMQ3	279
Q9UQF0	538
Q9Y2I8	494
Q9Y2J8	665
Q9Y312	384
A0A075B6H5	111
A0A0B4J2B6	119
A0A286YEX9	105
A0A8I5QJV6	32
A0AAG2SUK6	153
A6NNA2	597
A8MUU1	101
H3BR10	107
O00194	218
O14980	1071
O15212	129
O75037	1637
O75116	1388
O75146	1068
O75448	989
O75995	380
O76021	490
O94805	426
O95406	144
O95407	300
O95477	2261
P04637	393
P0CG20	571
P10243	752
P22314	1058
P27918	469
P29322	1005
P32238	428
P32456	591
P36406	574
P45973	191
P47710	185
P52209	483
P62875	67
Q0P6D2	419
Q12766	1292
Q13887	457
Q14161	759
Q14435	633
Q14669	1992
Q2M3X9	581
Q2NKX8	1250
Q2TBE0	894
Q53FD0	456
Q5MNZ9	446
Q5VTM2	703
Q5VTQ0	682
Q5VY80	246
Q6AI08	1181
Q6P0Q8	1798
Q6UXB3	125
Q6ZN03	302
Q7RTV0	110
Q7Z5L3	287
Q86SI9	138
Q86TG7	708
Q86V86	326
Q86YS7	1000
Q8IV03	228
Q8IWZ3	2542
Q8IYU4	475
Q8N157	1196
Q8N5B7	392
Q8N6S5	226
Q8N8V2	638
Q8NB78	822
Q8NES3	379
Q8NGI8	311
Q8TB36	358
Q8WW36	166
Q8WWB5	315
Q92753	470
Q96BY9	339
Q96DA0	172
Q96EZ8	462
Q96J87	481
Q96N11	449
Q96RG2	1323
Q99958	501
Q99959	881
Q9BQC6	102
Q9BW92	718
Q9BYP8	105
Q9H0A8	199
Q9H2S6	317
Q9H3L0	296
Q9H5Y7	841
Q9HCY8	104
Q9NR23	364
Q9NRN9	209
Q9NUP9	197
Q9NXH8	423
Q9UBS0	482
Q9UH73	591
Q9UHF3	227
Q9UJ55	1249
Q9Y333	95
Q9Y4C2	921
Q9Y5H5	950
Q9Y6K9	419
A0A075B6N3	115
A0A075B6R0	118
A0A087WSX0	123
A0A0B4J234	112
A0A1B0GVY4	71
A6NIX2	430
A6NJL1	495
O14530	226
O14771	459
O14950	172
O15245	554
O15357	1258
O43347	362
O43502	376
O43869	369
O75791	330
O95803	873
P01019	476
P02549	2419
P06028	91
P07900	732
P0CH98	169
P0CW21	52
P0DV76	464
P13646	458
P20290	206
P23677	461
P26006	1051
P26038	577
P35228	1153
P35579	1960
P35626	688
P48169	554
P49917	911
P51674	278
P54727	409
P55774	89
P57060	319
P62166	190
P62851	125
P80162	114
P84022	425
Q02779	954
Q06418	890
Q13228	472
Q13546	671
Q15181	289
Q15329	346
Q16513	984
Q2KJY2	2108
Q3LI81	207
Q5VV42	579
Q68EA5	555
Q6GQQ9	843
Q6P2Q9	2335
Q6PKC3	985
Q6ZV73	1430
Q7Z2Z2	1120
Q7Z4H7	955
Q86U06	439
Q86U28	154
Q86YA3	2104
Q8NBA8	298
Q8NFY4	1073
Q8NGR8	309
Q8WU20	508
Q8WW32	186
Q96AP7	390
Q96GA3	475
Q96JC1	886
Q96L92	541
Q96PX9	1627
Q96TC7	470
Q99501	681
Q99592	522
Q9BPX7	421
Q9BY78	433
Q9BYG5	372
Q9H089	658
Q9H293	177
Q9H790	373
Q9HAW4	1339
Q9HCK5	861
Q9NRF9	147
Q9NS84	486
Q9NYG8	393
Q9NZI6	479
Q9UBC9	169
Q9UBF9	498
Q9UDX4	400
Q9UHQ1	456
Q9UIG5	152
Q9UJT1	453
Q9UJV3	735
Q9UKK6	140
Q9UNI1	258
Q9UPV9	953
Q9UQ03	480
Q9Y3S2	320
Q9Y6N7	1651
A0A0C4DH34	117
A0A0C4DH67	115
A0A1B0GTU1	805
A0A8I5QKY2	17
A6NDK9	693
A6NFN9	502
A6NGK3	116
B6SEH9	535
H0YKK7	550
O43795	1136
O60248	233
O60284	1047
O75084	574
O75677	317
O95013	312
P08519	2040
P09564	240
P0CJ70	24
P11464	419
P11717	2491
P13674	534
P15822	2718
P21917	419
P27348	245
P42771	156
P45974	858
P49006	195
P49908	381
P50897	306
P53671	638
P61803	113
P62263	151
Q02446	784
Q05066	204
Q08J23	767
Q13404	147
Q13636	195
Q14202	1370
Q14749	295
Q14DG7	1078
Q15847	76
Q1RMZ1	405
Q496M5	336
Q4G0G2	97
Q53EP0	1204
Q5BKZ1	582
Q5SXM2	1469
Q6AW86	544
Q6ICC9	239
Q6IEY1	312
Q6UB98	2062
Q6UX52	265
Q6UXI7	678
Q6ZMZ3	975
Q6ZNF0	438
Q6ZTQ3	369
Q86UT5	571
Q86VQ3	553
Q86WK7	504
Q8IZP0	508
Q8N5Z0	425
Q8N6M9	145
Q8NDZ4	430
Q8NG98	312
Q8NGP3	310
Q8WU49	177
Q8WUD4	166
Q96AY4	2481
Q96DR7	871
Q96GX2	97
Q96KP6	325
Q96M96	766
Q96MS0	1386
Q96SL4	187
Q99801	234
Q99996	3907
Q9BRQ4	267
Q9BTC8	594
Q9BUT1	245
Q9BV94	578
Q9BVC5	232
Q9GZK3	357
Q9H0K4	717
Q9H6S0	1430
Q9H972	538
Q9H9P8	463
Q9NP78	766
Q9NPG3	1134
Q9NQ25	335
Q9NR28	239
Q9NRH2	765
Q9NRJ3	127
Q9NZB8	636
Q9NZC2	230
Q9UGN5	583
Q9UJ96	466
Q9UKN7	3530
Q9UNA1	814
Q9Y2D4	811
Q9Y5J9	83
A0A0G2JNJ9	132
A0A0X1KG70	313
A0A1B0GUR6	38
A0AAG2UXJ2	87
A6ND01	250
A6NJB7	356
A8MQ11	134
C9JC47	383
E0CX11	47
O00487	310
O15067	1338
O60239	455
O60741	890
O75052	506
O75943	681
O94760	285
O95789	1325
P00742	488
P01189	267
P04632	268
P07311	99
P12314	374
P14384	443
P15018	202
P17096	107
P19438	455
P31273	242
P34913	555
P48651	473
P51168	640
P52823	247
P55265	1226
Q03591	330
Q05BQ5	628
Q08554	894
Q08830	312
Q12770	1279
Q12796	327
Q13217	504
Q13442	181
Q13489	604
Q13610	501
Q14236	149
Q14562	1220
Q14CW9	347
Q15287	305
Q32M78	642
Q5SRR4	150
Q5VXU1	208
Q6IC83	251
Q6UW49	350
Q70CQ1	688
Q7L2Z9	268
Q7LBR1	199
Q86UF4	302
Q86UU9	113
Q8IU80	811
Q8IU99	346
Q8IXJ9	1541
Q8IY17	1375
Q8N135	537
Q8N145	548
Q8N201	2190
Q8N4T0	437
Q8N6T3	406
Q8NG75	326
Q8NGR5	311
Q8NHP8	589
Q92565	580
Q96EY9	351
Q96GD3	660
Q96I51	464
Q96IF1	538
Q96KM6	892
Q96LL3	132
Q96PX8	696
Q96RQ9	567
Q99538	433
Q9BU20	258
Q9BY89	1806
Q9HBX9	757
Q9HBZ2	717
Q9HD89	108
Q9NPI7	259
Q9NQC8	304
Q9NQV8	689
Q9NR30	783
Q9NRC9	128
Q9NVF7	368
Q9P0M6	372
Q9P225	4427
Q9UBR2	303
Q9UFC0	647
Q9UHI6	824
Q9UI14	185
Q9ULA0	485
Q9UN73	950
Q9Y255	219
Q9Y4G8	1499
Q9Y676	258
A0A075B6K0	115
A0A087X1G2	549
A0A0C4DGP1	68
A0A0G2JNF4	349
A0A0K0K1D8	114
A0AAG2TWA4	258
A6NC62	111
A6NI03	449
C9JR72	458
O15062	677
O95528	541
O95613	3336
O95870	558
P01023	1474
P04921	128
P08034	283
P08514	1039
P09172	617
P0CL81	117
P12757	684
P23276	732
P24557	533
P25791	158
P28072	239
P30532	468
P35443	961
P46093	362
P48304	166
P49279	550
P50150	75
P54725	363
P57088	247
P60014	251
P60608	527
Q11201	340
Q14CZ8	416
Q15005	226
Q15012	233
Q15058	1648
Q17RA5	79
Q3KPI0	293
Q3MIW9	517
Q53HC0	331
Q5MJ10	180
Q5R3I4	469
Q5SQQ9	334
Q5T9G4	340
Q5TZA2	2017
Q6B0B8	471
Q6H9L7	571
Q6PIV7	304
Q6UXP7	276
Q71RC2	724
Q7Z570	1209
Q7Z591	1439
Q7Z5M5	1100
Q7Z6L1	1165
Q86V81	257
Q86XK7	387
Q8IUC8	556
Q8IUI8	442
Q8IYG6	542
Q8IYS1	436
Q8IYX4	353
Q8N697	577
Q8N6L1	136
Q8NEZ5	403
Q8NFU0	473
Q8NHQ1	597
Q8WWA1	233
Q96DE9	158
Q96FA7	236
Q96HJ5	214
Q96HJ9	113
Q96MZ4	157
Q96NG8	517
Q96PY5	1086
Q9BUJ0	271
Q9BV57	179
Q9BZB8	566
Q9BZM2	168
Q9H175	543
Q9H3G5	476
Q9H7T3	257
Q9HCB6	807
Q9HCE9	1232
Q9NP86	173
Q9NVL1	165
Q9NWD9	120
Q9NZ94	848
Q9UH99	717
Q9UI30	125
Q9UIY3	292
Q9UJQ4	1053
Q9Y239	953
Q9Y2H0	992
Q9Y2W2	641
Q9Y693	200
Q9Y6F7	541
Q9Y6Z2	57
A2RRP1	2371
C9J202	215
E9PJI5	369
F8VTS6	287
H3BTG2	121
O00401	505
O43299	807
O60755	368
O60759	359
O75165	2243
O75879	557
O75976	1380
P00414	261
P04217	495
P0C869	781
P0DJD1	1756
P12532	417
P13987	128
P15169	458
P17066	643
P20396	242
P20916	626
P20936	1047
P22392	152
P24530	442
P27540	789
P42261	906
P49715	358
P50570	870
P51814	821
P58317	390
P59910	316
Q01415	458
Q06710	450
Q12815	778
Q12904	312
Q12913	1337
Q13394	359
Q14643	2758
Q14916	467
Q16666	785
Q17RW2	1714
Q2M2H8	2515
Q3LI76	137
Q49A88	953
Q5T011	3432
Q5T4B2	595
Q5UCC4	262
Q5W0B1	726
Q5W0Q7	1092
Q6NX45	483
Q6PIY5	440
Q6R2W3	1325
Q6UB28	335
Q70EL4	1123
Q86TA1	216
Q86WS4	652
Q86X51	503
Q8HWS3	928
Q8IV53	801
Q8IXF9	295
Q8N309	656
Q8NEV8	1989
Q8NGC5	347
Q8NGT5	310
Q8TBE1	160
Q8TCJ2	826
Q8WVD5	230
Q8WWC4	291
Q8WXS4	190
Q8WZ94	311
Q92544	642
Q92615	738
Q96H72	371
Q96HP0	2047
Q96IK1	185
Q96M20	576
Q96NB2	322
Q96NZ9	151
Q99490	1192
Q9BRL6	282
Q9BY10	475
Q9GZT4	340
Q9H330	879
Q9H4G4	154
Q9H4Z2	1342
Q9NVS2	196
Q9NX18	166
Q9P289	416
Q9UBG0	1479
Q9UDT6	1046
Q9UH03	358
Q9UI43	246
Q9UIJ7	227
Q9ULG1	1556
Q9UN37	437
Q9Y2H6	1198
Q9Y4D2	1042
Q9Y4F9	1068
Q9Y5G7	932
A0A0A6YYJ7	113
A0A0G2JN53	185
A0A1B0GUV1	79
A0A1B0GVT2	93
A5D8T8	446
A6NLX4	147
A6NNM8	815
O14827	1237
O15041	775
O15083	957
O15350	636
O15480	346
O15492	202
O43488	359
O43617	180
O43933	1283
O60347	775
O60563	726
O60809	474
O75096	1905
O75324	88
O76090	585
O95198	593
P02771	609
P06127	495
P08582	738
P0DMP2	458
P0DP75	135
P0DUH7	34
P12277	381
P20930	4061
P21452	398
P22087	321
P24468	414
P31152	587
P33527	1531
P43003	542
P46663	353
P48735	452
P49721	201
P55209	391
P59646	89
P61073	352
P82933	396
Q03989	594
Q12947	444
Q13740	583
Q14774	488
Q15569	626
Q16836	314
Q3MJ13	1102
Q53FZ2	586
Q53GL7	1025
Q569K4	471
Q5JX69	171
Q5SWL7	474
Q5T8A7	1209
Q6FHJ7	346
Q6P444	385
Q6UB35	978
Q6V9R5	426
Q86UQ4	5058
Q8IYB4	626
Q8IYT8	1036
Q8IZJ6	230
Q8N2G6	241
Q8N2Z9	138
Q8N7W2	413
Q8N841	891
Q8NGX6	335
Q8TBE3	224
Q8TE59	1207
Q8WUI4	952
Q8WWR9	84
Q96LC9	184
Q96LK0	163
Q96LQ0	422
Q96MG2	331
Q96PJ5	515
Q99954	134
Q9BVG4	233
Q9C0D7	883
Q9C0H5	1083
Q9H400	295
Q9H672	318
Q9HCQ7	196
Q9NQ94	594
Q9NRG1	225
Q9NS28	235
Q9NVI1	1328
Q9NVX7	534
Q9NZ38	188
Q9P2E7	1040
Q9UBB5	411
Q9UGM3	2413
Q9UGQ3	507
Q9ULD0	1010
Q9Y2M5	609
Q9Y5Q3	323
Q9Y6R9	512
A0A075B6V7	20
A0A0B4J2D5	268
A0A1W2PQF6	198
A0AAG2SVT6	96
A0PK00	339
A4QPB2	252
A8MYJ7	566
L0R819	96
O00418	725
O14979	420
O15318	223
O43895	674
O60224	188
O60304	480
O60306	1485
O60895	175
O75015	233
O75586	246
O95833	236
P04118	112
P04150	777
P05154	406
P0DMU2	310
P13640	62
P14060	373
P21796	283
P28161	218
P31943	449
P35573	1532
P35749	1972
P42898	656
P50222	304
P51677	355
P61218	127
P62942	108
Q05193	864
Q12999	210
Q15382	184
Q15760	415
Q15842	424
Q1W209	222
Q2M2I3	478
Q3MJ62	389
Q502X0	79
Q53FE4	359
Q53G59	568
Q5TAG4	1457
Q5VXI9	398
Q68CJ6	796
Q69YI7	327
Q6DKI7	326
Q6EMB2	1281
Q6P1L8	145
Q6P2C0	686
Q6PCT2	694
Q6ULP2	936
Q6ZVK8	323
Q7Z444	233
Q86TH1	951
Q86XN6	746
Q8IZ13	594
Q8N394	836
Q8N3Y7	309
Q8NBF2	726
Q8NBV8	387
Q8TAL5	461
Q8WV15	326
Q8WYK1	1306
Q969L4	123
Q969S3	477
Q96BW1	309
Q96CV9	577
Q96DM3	657
Q96HG1	83
Q96MZ0	367
Q96PE3	977
Q96QS3	562
Q96S06	567
Q96T23	1441
Q9BR09	285
Q9BRV3	221
Q9C0A1	2572
Q9H098	131
Q9H0C2	315
Q9H0W9	315
Q9H1V8	727
Q9H7F4	350
Q9H9V4	155
Q9HAU5	1272
Q9HCG7	927
Q9NP64	241
Q9NPH5	578
Q9NR56	388
Q9NRC1	585
Q9NX14	153
Q9NX45	425
Q9NYA1	384
Q9UNA4	740
Q9Y235	224
Q9Y5H8	950
A0A0J9YWN2	18
A0A286YEU6	314
A0A3B3IRV3	181
A0AAG2TU99	240
A0PK11	232
A6NJW9	210
E5RHQ5	1161
O00311	574
O00587	321
O14613	210
O15061	1565
O15428	100
O43913	435
O60220	97
O60315	1214
O60763	962
O75570	445
O75844	475
O75952	493
O96000	172
P08922	2347
P11172	480
P11473	427
P19484	476
P28907	300
P29279	349
P29466	404
P30968	328
P33261	490
P40617	200
P41238	236
P49789	147
P49792	3224
P53539	338
P55160	1127
P55899	365
Q02338	343
Q15004	111
Q3MJ40	725
Q3SY77	523
Q5H9M0	696
Q5JSL3	2073
Q5SW96	308
Q5T5F5	129
Q5VWP3	993
Q5VZ03	156
Q6NX49	715
Q6NXR0	463
Q6UXP9	181
Q6ZMR5	418
Q6ZQQ2	1576
Q7L523	313
Q7L5D6	327
Q86UG4	719
Q86UR5	1692
Q86VI4	317
Q86VS3	1027
Q86YB8	467
Q86YR7	1114
Q8IUK8	224
Q8IWA0	830
Q8IYI8	595
Q8N3Z6	543
Q8N4C9	275
Q8N4N3	616
Q8N5I3	272
Q8TAU0	364
Q8TBR7	257
Q8WUA8	353
Q8WXA3	606
Q92628	1395
Q92736	4967
Q96A73	305
Q96CN5	670
Q96IQ9	312
Q96IY4	423
Q96K58	619
Q96LT7	481
Q96PE6	472
Q96PU4	802
Q9BPW8	284
Q9BQM9	153
Q9BSK2	321
Q9BST9	563
Q9BW71	556
Q9BZK7	514
Q9GZK7	315
Q9H693	158
Q9H6H4	257
Q9H6S1	392
Q9NPB8	672
Q9NZ09	502
Q9UJU6	430
Q9UKN5	801
Q9UN67	800
Q9UPN7	881
Q9Y236	505
Q9Y2A9	372
Q9Y5V0	76
Q9Y6K1	912
A0A0J9YW22	9
A0A0J9YXG5	16
A0A1B0GUX0	176
A0A3B3IT45	312
A0A8V8TPP0	65
A0AAG2UXD8	1704
A2A3N6	862
A6NJ78	407
C9JFL3	82
O15209	634
O15409	715
O43511	780
O60669	478
O75487	556
O75886	525
O76001	311
O94955	611
O95201	554
O95264	441
O95807	157
O96011	259
O96020	404
P02814	79
P05408	212
P09467	338
P23510	183
P25774	331
P27694	616
P32881	189
P36507	400
P40259	229
P49406	292
P49441	399
P51864	188
P55808	180
P56385	69
P57059	783
P59796	221
Q0P6H9	643
Q13635	1447
Q14714	243
Q147U7	214
Q14BN4	828
Q15620	311
Q16670	478
Q30KR1	87
Q32MQ0	723
Q3KRB8	267
Q4G0X4	260
Q59EK9	446
Q5JPB2	1677
Q5NE16	218
Q5TID7	509
Q6NTF9	364
Q6P1R4	473
Q6P9G4	183
Q6QAJ8	160
Q6ZMB0	384
Q76LX8	1427
Q7Z2K8	1008
Q7Z494	1330
Q86TB9	770
Q86U42	306
Q86UP6	607
Q86YD1	416
Q8IWL3	235
Q8IZN7	70
Q8N961	1025
Q8NEM2	672
Q8NGG8	313
Q8WTS1	349
Q8WWF1	131
Q96B70	501
Q96EQ0	304
Q96KJ4	702
Q96LW7	228
Q96RK1	184
Q99504	573
Q9BRS2	568
Q9BXS5	423
Q9BY76	406
Q9C0H6	718
Q9H040	489
Q9H3T2	930
Q9H4I8	314
Q9H4Y5	243
Q9H6K4	179
Q9H6Q3	261
Q9HBI6	524
Q9NX65	697
Q9NZL9	334
Q9P2S5	460
Q9UHG3	505
Q9UI12	483
Q9UN66	801
Q9Y264	503
Q9Y5G2	931
Q9Y5W3	355
Q9Y5Y0	555
Q9Y608	721
A0A075B6I3	123
A0A1B0GUQ0	79
A6NC05	138
A6NCI8	922
A6NHJ4	632
A6NIE9	313
B7Z368	130
I3L1E1	186
O00488	134
O15225	51
O60488	711
O60841	1220
O75874	414
O76075	338
O94761	1208
P0C6S8	592
P12004	261
P12814	892
P14314	528
P15172	320
P17643	537
P20700	586
P27037	513
P27930	398
P30048	256
P34931	641
P36382	358
P46094	333
P48058	902
P50876	292
P52895	323
P59510	1910
P60008	231
P62987	128
P78380	273
Q00765	189
Q01196	453
Q03924	483
Q04446	702
Q04941	152
Q13202	625
Q13609	305
Q14943	382
Q15040	202
Q2NL98	169
Q30201	348
Q3LHN0	102
Q5M7Z0	435
Q5T4T6	812
Q5VWX1	349
Q66K80	236
Q6QHC5	323
Q6U949	168
Q6UXB4	293
Q6ZS30	2694
Q75VX8	874
Q7Z2E3	356
Q7Z398	422
Q7Z4Y8	100
Q86Y91	852
Q8IWT6	810
Q8N0V1	137
Q8N1A0	295
Q8N584	583
Q8NFU1	509
Q8NGJ2	314
Q8NH41	324
Q8TE69	158
Q8TF08	81
Q8WV48	283
Q8WVD3	245
Q92620	1227
Q92988	240
Q96A29	364
Q96E17	227
Q96IT6	56
Q96IU2	234
Q96NI6	719
Q99436	277
Q9BQ08	111
Q9BXB5	764
Q9BY12	1400
Q9BYB4	327
Q9H0P0	336
Q9H992	704
Q9HAV7	217
Q9HCX4	862
Q9HD15	224
Q9NUJ7	323
Q9NWB1	397
Q9NX52	303
Q9NXC5	875
Q9UGY1	213
Q9UHG2	260
Q9UHX1	559
Q9UKU9	493
Q9ULS5	477
Q9Y271	337
Q9Y275	285
Q9Y6E0	443
A0A1B0GTK5	79
A0A2R8Y556	26
A0A2R8YD15	34
A0AAG2TVH8	91
A1XBS5	289
A6NJW4	275
A6NML5	194
O00155	361
O00231	422
O15054	1643
O43246	635
O43653	114
O60290	1169
O60828	265
O76076	250
O95208	641
O95371	312
O95397	391
O95452	261
P02810	166
P04746	511
P04818	313
P0C0L5	1744
P0DJR0	217
P18089	450
P24539	256
P29460	328
P35410	378
P41180	1078
P46100	2492
P51148	216
P51575	399
P51843	470
P61160	394
P62273	56
P62841	145
P78537	153
P80192	1104
P82930	218
P83731	157
P98172	346
Q01668	2161
Q07699	218
Q07812	192
Q13155	320
Q13813	2472
Q13952	458
Q14031	1691
Q14C87	1099
Q15003	741
Q15696	482
Q16695	136
Q17RC7	722
Q53LP3	525
Q5VZ46	1190
Q66K79	652
Q66LE6	453
Q6DKI1	255
Q6ICG6	404
Q6IS14	154
Q6L8Q7	609
Q6P2I7	272
Q6PEV8	388
Q6PJ69	517
Q6UWW8	571
Q6ZTY9	151
Q6ZV70	420
Q71F78	164
Q75QN2	995
Q7Z412	305
Q7Z5S9	345
Q86X29	649
Q8N2Y8	1516
Q8N556	730
Q8NE79	360
Q8NFU3	115
Q8NH05	313
Q8NHW3	353
Q8WTS6	366
Q8WW12	178
Q8WZB0	136
Q92747	370
Q92831	832
Q92925	531
Q93038	417
Q969X2	333
Q96JG6	964
Q96NU1	681
Q96QG7	549
Q9BWT3	736
Q9BYB0	1731
Q9NSP4	180
Q9NV66	732
Q9NWW0	138
Q9NWZ5	548
Q9P1W9	311
Q9ULB1	1477
Q9UPW5	1226
Q9Y2X8	147
Q9Y613	1164
A0A1B0GX95	115
A6NDN3	693
A8MWK0	482
H3BV12	632
O14579	308
O43602	365
O95236	402
O95258	325
O95336	258
O95619	227
P05019	195
P07451	260
P08246	267
P10523	405
P21757	451
P30203	668
P30533	357
P35453	343
P40199	344
P48380	749
P54826	345
P61328	243
P62826	216
P83105	476
Q02747	115
Q0VDD7	668
Q12906	894
Q13362	524
Q14353	236
Q15269	919
Q15270	448
Q15465	462
Q16643	649
Q53EQ6	642
Q5TEA6	688
Q5VW00	463
Q6P1J9	531
Q6PIZ9	186
Q6XPS3	522
Q6ZSK4	140
Q6ZW61	710
Q701N2	237
Q7L945	461
Q7Z6P3	1021
Q86WT6	500
Q8IVI9	506
Q8IVU9	208
Q8IW35	865
Q8IYP9	409
Q8IZ21	702
Q8N114	240
Q8N412	459
Q8N616	119
Q8N769	122
Q8N9T2	125
Q8NCG7	672
Q8NCT1	418
Q8NEG2	295
Q8NF99	534
Q8TB03	319
Q8TD19	979
Q8TDN4	633
Q8WW14	234
Q8WWM1	108
Q8WXW3	757
Q93100	1093
Q96BM0	104
Q96H20	258
Q96HY6	314
Q96LM5	186
Q96LZ3	170
Q96N21	525
Q96R09	309
Q96S82	380
Q99611	448
Q99884	636
Q9BQ65	265
Q9BSJ5	609
Q9H6X5	657
Q9H7B2	306
Q9H9B4	322
Q9HAT8	420
Q9HDC5	661
Q9NPR9	543
Q9NQW7	623
Q9NR77	195
Q9NRP7	1315
Q9NS56	1045
Q9NVX0	235
Q9NWV4	160
Q9NWX6	298
Q9NYV8	317
Q9P0G3	267
Q9P2G9	620
Q9P2K3	495
Q9UL16	551
Q9Y2D9	606
Q9Y3D3	137
Q9Y577	477
Q9Y5P2	127
A0A075B6Y4	20
A0A075B6Y8	20
A0A075B7B8	117
A0A0A0MS04	114
A0A0G2JN01	328
A0A1B0GUZ9	45
A0AAG2SWV4	635
A0AAG2SXZ4	98
A6NGA9	273
A6NHT5	357
A8MYZ5	107
H3BNL1	204
O14647	1828
O14793	375
O43173	380
O43242	534
O60806	448
O95219	450
O95665	410
O95976	241
P00338	332
P04179	222
P05093	508
P16219	412
P19623	302
P19634	815
P20366	129
P28062	276
P28908	595
P29016	333
P31785	369
P33176	963
P43304	727
P54829	565
P57103	927
P59998	168
P60002	83
P60323	173
Q0VDE8	80
Q12840	1032
Q13477	382
Q13683	1181
Q14593	569
Q504T8	468
Q53EL6	469
Q5T5M9	372
Q5XLA6	110
Q641Q3	311
Q67FW5	346
Q6EBC2	164
Q6PIF6	2116
Q6PJ21	355
Q6UWQ5	148
Q6V1P9	3371
Q6ZSZ5	1361
Q6ZT62	677
Q7Z4V0	828
Q7Z5L7	613
Q7Z7C8	310
Q86SZ2	158
Q8N0X4	340
Q8N3R9	675
Q8N5C1	309
Q8NDM7	1665
Q8NHA6	318
Q8TCG5	803
Q8WTX9	485
Q8WVB3	486
Q96A32	169
Q96BP3	646
Q96J42	360
Q96N58	590
Q96P56	530
Q99496	336
Q99909	188
Q9BQD1	86
Q9BQG1	590
Q9BUX1	222
Q9BVS5	477
Q9H221	673
Q9H255	320
Q9H606	182
Q9H6U8	611
Q9H7S9	590
Q9H8T0	292
Q9HAH7	460
Q9HB20	300
Q9NQW1	1179
Q9NRW4	184
Q9NTW7	645
Q9P281	2639
Q9P2X7	70
Q9UGJ1	667
Q9UHD8	586
Q9UIG4	136
Q9UNY4	1162
Q9Y5A9	579
Q9Y5K6	639
Q9Y5R8	145
Q9Y6Y1	1673
A0AAQ5BGE0	353
A6NIN4	190
A6NIR3	686
A6NK97	555
A8K5M9	175
O14672	748
O43314	1243
O60269	458
O75437	659
O75973	258
P00746	253
P01880	430
P05164	745
P0DJD0	1748
P14927	111
P15586	552
P16157	1881
P17568	137
P18615	380
P19022	906
P28676	217
P35325	72
P41002	786
P41250	739
P43626	348
P52429	567
P61421	351
P61981	247
Q01469	135
Q03721	635
Q05086	875
Q05519	484
Q06455	604
Q14592	562
Q14694	798
Q15223	517
Q16864	119
Q29980	383
Q2NKJ3	1217
Q2TB10	664
Q53HI1	259
Q5VV16	416
Q63HN8	5207
Q658N2	575
Q6IMN6	1127
Q6NT46	116
Q6NT89	227
Q6P1K1	146
Q6PCB7	646
Q6PFW1	1433
Q6UWN8	80
Q6ZUM4	889
Q6ZUT1	292
Q719I0	299
Q7Z2H8	476
Q7Z6K5	226
Q8IWX7	931
Q8IX12	1150
Q8IYT3	715
Q8N0W7	255
Q8N0Z8	303
Q8N2I2	560
Q8N350	705
Q8N3X6	602
Q8N5M1	289
Q8N5V2	710
Q8N9N7	239
Q8NDV2	337
Q8NEM1	530
Q8NET1	73
Q8NEY1	1877
Q8NFL0	401
Q8NFP9	2946
Q8NGT2	312
Q8NGX5	313
Q8WTT2	800
Q8WUT9	341
Q8WW34	195
Q92917	476
Q96FM1	320
Q96FN5	646
Q96LT4	415
Q99598	290
Q9BRK3	442
Q9BXC0	346
Q9BYJ4	488
Q9C0D9	397
Q9H3R5	247
Q9H6U6	928
Q9H7T0	1116
Q9H875	184
Q9H8M2	597
Q9NZA1	410
Q9P0U4	656
Q9P2K5	600
Q9UIG0	1483
Q9UJA5	497
Q9UKL3	1982
Q9UPT9	525
Q9Y5J5	127
A0A0B4J275	112
A0A0K0K1G6	114
A0A0U1RR37	186
A0A0U1RRE5	68
A0A376A8Z9	235
A0A6Q8PHS2	68
A2RUS2	1198
A4FU28	777
A6PVY3	158
B5ME19	914
H3BQJ8	138
O43396	289
O60225	188
O60279	629
O60384	105
O75446	220
O75477	348
O94972	964
P01848	140
P07858	339
P0C866	280
P10916	166
P17021	662
P22307	547
P24158	256
